"id","start_time","end_time","duration","type","mapname","winner_key","winner_label","winner_kind","winner_side","loser_key","loser_label","loser_kind","loser_side","draw","winner_opening","loser_opening","source_context"
"454","1789952231","1789952306","75","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","grip","duel"
"455","1789952310","1789952392","82","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","drain","duel"
"456","1789952395","1789952435","40","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","push","seeing","duel"
"457","1789952441","1789952483","42","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","speed","duel"
"458","1789952488","1789952496","8","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","drain","duel"
"459","1789952501","1789952554","53","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","grip","duel"
"460","1789952567","1789952755","188","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"461","1789952760","1789952835","75","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"462","1789952843","1789952872","29","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:goon","goon","1","2","0","push","seeing","duel"
"463","1789952845","1789952981","136","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"464","1789952888","1789953005","117","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","pull","duel"
"465","1789953014","1789953018","4","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","","duel"
"466","1789952989","1789953022","33","1","maps/mp/ffa3","user:void","void","1","2","user:jundon","jundon","1","2","0","seeing","seeing","duel"
"467","1789953171","1789953183","12","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","push","duel"
"468","1789953022","1789953194","172","1","maps/mp/ffa3","user:goon","goon","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","drain","duel"
"469","1789953206","1789953276","70","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"470","1789953303","1789953373","70","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"471","1789953394","1789953437","43","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","unknown","duel"
"472","1789953441","1789953512","71","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"473","1789953517","1789953535","18","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"474","1789953539","1789953549","10","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"475","1789953555","1789953591","36","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"476","1789953596","1789953622","26","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","seeing","seeing","duel"
"477","1789953629","1789953711","82","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"478","1789953722","1789953757","35","1","maps/mp/ffa3","user:goon","goon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"479","1789953837","1789953971","134","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","unknown","pull","duel"
"480","1789953974","1789954020","46","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","pull","unknown","duel"
"481","1789954027","1789954035","8","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","","duel"
"482","1789954037","1789954083","46","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","push","duel"
"483","1789954087","1789954163","76","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","grip","seeing","duel"
"484","1789954174","1789954181","7","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","grip","unknown","duel"
"485","1789954216","1789954246","30","1","maps/mp/ffa3","user:void","void","1","2","user:goon","goon","1","2","0","unknown","seeing","duel"
"486","1789954289","1789954350","61","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"487","1789954355","1789954394","39","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","unknown","seeing","duel"
"488","1789954400","1789954472","72","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"489","1789954500","1789954554","54","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","unknown","seeing","duel"
"490","1789954559","1789954604","45","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"491","1789954614","1789954686","72","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"492","1789954697","1789954716","19","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"493","1789954721","1789954747","26","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"494","1789954751","1789954783","32","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"495","1789954789","1789954823","34","1","maps/mp/ffa3","user:void","void","1","2","user:jundon","jundon","1","2","0","seeing","seeing","duel"
"496","1789954827","1789954851","24","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"497","1789955414","1789955432","18","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","drain","duel"
"498","1789955436","1789955456","20","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","drain","seeing","duel"
"499","1789955466","1789955529","63","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","pull","duel"
"500","1789955541","1789955581","40","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","drain","duel"
"501","1789955585","1789955608","23","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Imperial","0","2","0","seeing","pull","duel"
"502","1789955612","1789955708","96","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Imperial","0","2","user:void","void","1","2","0","drain","unknown","duel"
"503","1789955921","1789955926","5","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","","duel"
"504","1789955931","1789955976","45","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"505","1789955987","1789956003","16","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","push","duel"
"506","1789956007","1789956070","63","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","drain","duel"
"507","1789956077","1789956099","22","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"508","1789956112","1789956141","29","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","speed","unknown","duel"
"509","1789956144","1789956169","25","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","grip","duel"
"510","1789956173","1789956192","19","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","push","seeing","duel"
"511","1789956206","1789956219","13","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","grip","unknown","duel"
"512","1789956242","1789956304","62","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","pull","duel"
"513","1789956307","1789956319","12","1","maps/mp/ffa3","bot:/botfiles/hardds.jkb","Desann","0","2","user:void","void","1","2","0","pull","seeing","duel"
"514","1789956331","1789956376","45","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","seeing","push","duel"
"515","1789956380","1789956442","62","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/hardds.jkb","Desann","0","2","0","unknown","push","duel"
"516","1789956484","1789956599","115","1","maps/mp/ffa3","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","2","user:void","void","1","2","0","speed","unknown","duel"
"517","1789956607","1789956633","26","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"518","1789956638","1789956687","49","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"519","1789956697","1789956721","24","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"520","1789956727","1789956804","77","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"521","1789956810","1789956836","26","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","seeing","duel"
"522","1789956839","1789956864","25","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
"523","1789956867","1789957143","276","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing","duel"
"524","1789957149","1789957168","19","1","maps/mp/ffa3","user:socrates","socrates","1","2","user:void","void","1","2","0","seeing","unknown","duel"
"525","1789957175","1789957193","18","1","maps/mp/ffa3","iphash:eee2a3ba","couchlaptop","2","2","user:socrates","socrates","1","2","0","seeing","seeing","duel"
